data,open,high,low,close,volume ,changepercent
2016/9/23,18377.36 ,18383.76 ,18254.84 ,18261.45 ,0,-0.71%
2016/9/26,18217.76 ,18217.76 ,18083.32 ,18094.83 ,0,-0.91%
2016/9/27,18099.21 ,18238.10 ,18052.16 ,18228.30 ,0,0.74%
2016/9/28,18240.22 ,18349.86 ,18179.34 ,18339.24 ,0,0.61%
2016/9/29,18322.88 ,18366.23 ,18091.64 ,18143.45 ,0,-1.07%
2016/9/30,18181.80 ,18369.62 ,18181.80 ,18308.15 ,0,0.91%
2016/10/3,18279.60 ,18279.80 ,18203.75 ,18253.85 ,0,-0.30%
2016/10/4,18267.68 ,18313.77 ,18116.26 ,18168.45 ,0,-0.47%
2016/10/5,18205.50 ,18315.82 ,18205.50 ,18281.03 ,0,0.62%
2016/10/6,18280.42 ,18288.12 ,18162.97 ,18268.50 ,0,-0.07%
2016/10/7,18295.35 ,18319.73 ,18149.35 ,18240.49 ,0,-0.15%
2016/10/10,18282.95 ,18399.96 ,18282.95 ,18329.04 ,0,0.49%
2016/10/11,18308.43 ,18312.33 ,18061.96 ,18128.66 ,0,-1.09%
2016/10/12,18132.63 ,18193.96 ,18082.09 ,18144.20 ,0,0.09%
2016/10/13,18088.32 ,18137.70 ,17959.95 ,18098.94 ,0,-0.25%
2016/10/14,18177.35 ,18261.11 ,18138.38 ,18138.38 ,0,0.22%
2016/10/17,18135.85 ,18162.28 ,18063.02 ,18086.40 ,0,-0.29%
2016/10/18,18145.06 ,18225.80 ,18129.45 ,18161.94 ,0,0.42%
2016/10/19,18178.21 ,18252.20 ,18169.25 ,18202.62 ,0,0.22%
2016/10/20,18161.87 ,18249.05 ,18129.07 ,18162.35 ,0,-0.22%
2016/10/21,18152.63 ,18168.76 ,18049.77 ,18145.71 ,0,-0.09%
2016/10/24,18197.14 ,18275.04 ,18191.18 ,18223.03 ,0,0.43%
2016/10/25,18206.52 ,18241.69 ,18151.70 ,18169.27 ,0,-0.30%
2016/10/26,18103.80 ,18236.04 ,18062.30 ,18199.33 ,0,0.17%
2016/10/27,18234.81 ,18253.20 ,18149.20 ,18169.68 ,0,-0.16%
2016/10/28,18193.79 ,18257.06 ,18094.97 ,18161.19 ,0,-0.05%
2016/10/31,18176.60 ,18193.68 ,18130.58 ,18142.42 ,0,-0.10%
2016/11/1,18158.24 ,18177.01 ,17940.84 ,18037.10 ,0,-0.58%
2016/11/2,18017.72 ,18044.15 ,17931.89 ,17959.64 ,0,-0.43%
2016/11/3,17978.75 ,18006.96 ,17904.07 ,17930.67 ,0,-0.16%
2016/11/4,17928.35 ,17986.76 ,17883.56 ,17888.28 ,0,-0.24%
2016/11/7,17994.64 ,18263.30 ,17994.64 ,18259.60 ,0,2.08%
2016/11/8,18251.38 ,18400.50 ,18200.75 ,18332.74 ,0,0.40%
2016/11/9,18317.26 ,18650.06 ,18252.55 ,18589.69 ,0,1.40%
2016/11/10,18603.14 ,18873.66 ,18603.14 ,18807.88 ,0,1.17%
2016/11/11,18781.65 ,18855.78 ,18736.96 ,18847.66 ,0,0.21%
2016/11/14,18876.77 ,18934.05 ,18815.75 ,18868.69 ,0,0.11%
2016/11/15,18858.21 ,18925.26 ,18806.06 ,18923.06 ,0,0.29%
2016/11/16,18909.85 ,18909.85 ,18825.89 ,18868.14 ,0,-0.29%
2016/11/17,18866.22 ,18904.03 ,18845.27 ,18903.82 ,0,0.19%
2016/11/18,18905.33 ,18915.74 ,18853.83 ,18867.93 ,0,-0.19%
2016/11/21,18898.68 ,18960.76 ,18883.10 ,18956.69 ,0,0.47%
2016/11/22,18970.39 ,19043.90 ,18962.82 ,19023.87 ,0,0.35%
2016/11/23,19015.52 ,19083.76 ,19000.38 ,19083.18 ,0,0.31%
2016/11/25,19093.72 ,19152.14 ,19093.72 ,19152.14 ,0,0.36%
2016/11/28,19122.14 ,19138.72 ,19072.25 ,19097.90 ,0,-0.28%
2016/11/29,19064.07 ,19144.40 ,19062.22 ,19121.60 ,0,0.12%
2016/11/30,19135.64 ,19225.29 ,19123.38 ,19123.58 ,0,0.01%
2016/12/1,19149.20 ,19214.30 ,19138.79 ,19191.93 ,0,0.36%
2016/12/2,19161.25 ,19196.14 ,19141.18 ,19170.42 ,0,-0.11%
2016/12/5,19244.35 ,19274.85 ,19186.73 ,19216.24 ,0,0.24%
2016/12/6,19219.91 ,19255.89 ,19184.74 ,19251.78 ,0,0.18%
2016/12/7,19241.99 ,19558.42 ,19229.83 ,19549.62 ,0,1.55%
2016/12/8,19559.94 ,19664.97 ,19527.83 ,19614.81 ,0,0.33%
2016/12/9,19631.35 ,19757.74 ,19623.19 ,19756.85 ,0,0.72%
2016/12/12,19770.20 ,19824.59 ,19747.74 ,19796.43 ,0,0.20%
2016/12/13,19852.21 ,19953.75 ,19846.45 ,19911.21 ,0,0.58%
2016/12/14,19876.13 ,19966.43 ,19748.67 ,19792.53 ,0,-0.60%
2016/12/15,19811.50 ,19951.29 ,19811.50 ,19852.24 ,0,0.30%
2016/12/16,19909.01 ,19923.17 ,19821.00 ,19843.41 ,0,-0.04%
2016/12/19,19836.66 ,19917.78 ,19832.95 ,19883.06 ,0,0.20%
2016/12/20,19920.59 ,19987.63 ,19920.42 ,19974.62 ,0,0.46%
2016/12/21,19968.97 ,19986.56 ,19941.96 ,19941.96 ,0,-0.16%
2016/12/22,19922.68 ,19933.83 ,19882.19 ,19918.88 ,0,-0.12%
2016/12/23,19908.61 ,19934.15 ,19899.06 ,19933.81 ,0,0.07%
2016/12/27,19943.46 ,19980.24 ,19939.80 ,19945.04 ,0,0.06%
2016/12/28,19964.31 ,19981.11 ,19827.31 ,19833.68 ,0,-0.56%
2016/12/29,19835.46 ,19878.44 ,19788.94 ,19819.78 ,0,-0.07%
2016/12/30,19833.17 ,19852.55 ,19718.67 ,19762.60 ,0,-0.29%
2017/1/3,19872.86 ,19938.53 ,19775.93 ,19881.76 ,0,0.60%
2017/1/4,19890.94 ,19956.14 ,19878.83 ,19942.16 ,0,0.30%
2017/1/5,19924.56 ,19948.60 ,19811.12 ,19899.29 ,0,-0.21%
2017/1/6,19906.96 ,19999.63 ,19834.08 ,19963.80 ,0,0.32%
2017/1/9,19931.41 ,19943.78 ,19887.38 ,19887.38 ,0,-0.38%
2017/1/10,19876.35 ,19957.12 ,19836.03 ,19855.53 ,0,-0.16%
2017/1/11,19887.38 ,19973.42 ,19833.16 ,19954.28 ,0,0.50%
2017/1/12,19926.21 ,19929.29 ,19770.47 ,19891.00 ,0,-0.32%
2017/1/13,19912.54 ,19952.03 ,19849.38 ,19885.73 ,0,-0.03%
2017/1/17,19848.82 ,19882.99 ,19775.35 ,19826.77 ,0,-0.30%
2017/1/18,19822.73 ,19828.20 ,19739.00 ,19804.72 ,0,-0.11%
2017/1/19,19813.55 ,19824.14 ,19677.94 ,19732.40 ,0,-0.37%
2017/1/20,19795.06 ,19843.94 ,19759.14 ,19827.25 ,0,0.48%
2017/1/23,19794.79 ,19833.98 ,19732.36 ,19799.85 ,0,-0.14%
2017/1/24,19794.68 ,19949.24 ,19786.71 ,19912.71 ,0,0.57%
2017/1/25,19994.48 ,20082.00 ,19994.48 ,20068.51 ,0,0.78%
2017/1/26,20076.25 ,20125.58 ,20067.53 ,20100.91 ,0,0.16%
2017/1/27,20103.36 ,20115.97 ,20072.64 ,20093.78 ,0,-0.04%
2017/1/30,20028.62 ,20028.62 ,19870.39 ,19971.13 ,0,-0.61%
2017/1/31,19913.16 ,19918.17 ,19784.77 ,19864.09 ,0,-0.54%
2017/2/1,19923.81 ,19967.73 ,19845.99 ,19890.94 ,0,0.14%
2017/2/2,19858.34 ,19922.75 ,19831.09 ,19884.91 ,0,-0.03%
2017/2/3,19964.21 ,20081.48 ,19964.21 ,20071.46 ,0,0.94%
2017/2/6,20025.61 ,20094.95 ,20002.81 ,20052.42 ,0,-0.09%
2017/2/7,20107.62 ,20155.35 ,20068.68 ,20090.29 ,0,0.19%
2017/2/8,20049.29 ,20068.28 ,20015.33 ,20054.34 ,0,-0.18%
2017/2/9,20061.73 ,20206.36 ,20061.73 ,20172.40 ,0,0.59%
2017/2/10,20211.23 ,20298.21 ,20204.76 ,20269.37 ,0,0.48%
2017/2/13,20338.54 ,20441.48 ,20322.95 ,20412.16 ,0,0.70%
2017/2/14,20374.22 ,20504.41 ,20374.02 ,20504.41 ,0,0.45%
2017/2/15,20504.27 ,20620.45 ,20496.03 ,20611.86 ,0,0.52%
2017/2/16,20627.31 ,20639.87 ,20556.83 ,20619.77 ,0,0.04%
2017/2/17,20564.13 ,20624.05 ,20532.61 ,20624.05 ,0,0.02%
2017/2/21,20663.43 ,20757.64 ,20663.37 ,20743.00 ,0,0.58%
2017/2/22,20715.41 ,20781.59 ,20692.39 ,20775.60 ,0,0.16%
2017/2/23,20817.21 ,20840.70 ,20746.41 ,20810.32 ,0,0.17%
2017/2/24,20751.91 ,20821.76 ,20733.95 ,20821.76 ,0,0.05%
2017/2/27,20808.71 ,20851.33 ,20774.76 ,20837.44 ,0,0.08%
2017/2/28,20833.88 ,20841.24 ,20781.21 ,20812.24 ,0,-0.12%
2017/3/1,20957.29 ,21169.11 ,20957.29 ,21115.55 ,0,1.46%
2017/3/2,21128.91 ,21129.20 ,20996.61 ,21002.97 ,0,-0.53%
2017/3/3,21008.75 ,21039.96 ,20953.86 ,21005.71 ,0,0.01%
2017/3/6,20955.71 ,20986.43 ,20912.11 ,20954.34 ,0,-0.24%
2017/3/7,20934.89 ,20970.54 ,20901.26 ,20924.76 ,0,-0.14%
2017/3/8,20940.44 ,20951.44 ,20835.58 ,20855.73 ,0,-0.33%
2017/3/9,20864.32 ,20900.57 ,20777.16 ,20858.19 ,0,0.01%
2017/3/10,20919.01 ,20940.29 ,20827.66 ,20902.98 ,0,0.21%
2017/3/13,20899.28 ,20926.06 ,20845.71 ,20881.48 ,0,-0.10%
2017/3/14,20848.60 ,20874.00 ,20786.31 ,20837.37 ,0,-0.21%
2017/3/15,20874.78 ,20977.47 ,20859.60 ,20950.10 ,0,0.54%
2017/3/16,20969.27 ,21000.11 ,20893.50 ,20934.55 ,0,-0.07%
2017/3/17,20965.37 ,20980.51 ,20911.07 ,20914.62 ,0,-0.10%
2017/3/20,20916.27 ,20955.45 ,20885.70 ,20905.86 ,0,-0.04%
2017/3/21,20956.33 ,20970.04 ,20653.26 ,20668.01 ,0,-1.14%
2017/3/22,20640.42 ,20686.21 ,20578.95 ,20661.30 ,0,-0.03%
2017/3/23,20645.07 ,20757.89 ,20618.62 ,20656.58 ,0,-0.02%
2017/3/24,20674.45 ,20718.33 ,20529.67 ,20596.72 ,0,-0.29%
2017/3/27,20488.35 ,20578.46 ,20412.80 ,20550.98 ,0,-0.22%
2017/3/28,20542.14 ,20735.61 ,20520.10 ,20701.50 ,0,0.73%
2017/3/29,20675.75 ,20684.73 ,20625.03 ,20659.32 ,0,-0.20%
2017/3/30,20662.79 ,20753.78 ,20643.60 ,20728.49 ,0,0.33%
2017/3/31,20700.34 ,20722.59 ,20660.68 ,20663.22 ,0,-0.31%
2017/4/3,20665.17 ,20692.34 ,20517.82 ,20650.21 ,0,-0.06%
2017/4/4,20634.94 ,20701.29 ,20605.30 ,20689.24 ,0,0.19%
2017/4/5,20745.06 ,20887.50 ,20639.55 ,20648.15 ,0,-0.20%
2017/4/6,20653.77 ,20746.46 ,20612.17 ,20662.95 ,0,0.07%
2017/4/7,20647.81 ,20726.07 ,20606.95 ,20656.10 ,0,-0.03%
2017/4/10,20668.22 ,20750.33 ,20614.86 ,20658.02 ,0,0.01%
2017/4/11,20644.32 ,20660.03 ,20512.56 ,20651.30 ,0,-0.03%
2017/4/12,20637.95 ,20642.54 ,20553.03 ,20591.86 ,0,-0.29%
2017/4/13,20561.69 ,20612.27 ,20453.25 ,20453.25 ,0,-0.67%
2017/4/17,20484.75 ,20644.41 ,20484.75 ,20636.92 ,0,0.90%
2017/4/18,20561.39 ,20600.12 ,20462.28 ,20523.28 ,0,-0.55%
2017/4/19,20503.52 ,20546.69 ,20379.55 ,20404.49 ,0,-0.58%
2017/4/20,20406.68 ,20629.78 ,20406.68 ,20578.71 ,0,0.85%
2017/4/21,20578.10 ,20601.40 ,20505.33 ,20547.76 ,0,-0.15%
2017/4/24,20723.59 ,20792.20 ,20723.59 ,20763.89 ,0,1.05%
2017/4/25,20915.51 ,21026.97 ,20909.38 ,20996.12 ,0,1.12%
2017/4/26,21009.95 ,21070.90 ,20972.27 ,20975.09 ,0,-0.10%
2017/4/27,20991.12 ,21005.80 ,20935.80 ,20981.33 ,0,0.03%
2017/4/28,20987.39 ,20987.76 ,20926.75 ,20940.51 ,0,-0.19%
2017/5/1,20962.73 ,20976.62 ,20898.38 ,20913.46 ,0,-0.13%
2017/5/2,20941.19 ,20960.92 ,20904.06 ,20949.89 ,0,0.17%
2017/5/3,20915.00 ,20972.74 ,20874.18 ,20957.90 ,0,0.04%
2017/5/4,20987.83 ,20990.79 ,20847.95 ,20951.47 ,0,-0.03%
2017/5/5,20929.04 ,21006.94 ,20905.00 ,21006.94 ,0,0.26%
2017/5/8,20991.26 ,21017.89 ,20971.05 ,21012.28 ,0,0.03%
2017/5/9,21022.28 ,21046.85 ,20938.04 ,20975.78 ,0,-0.17%
2017/5/10,20958.49 ,20976.28 ,20884.15 ,20943.11 ,0,-0.16%
2017/5/11,20925.72 ,20933.36 ,20798.90 ,20919.42 ,0,-0.11%
2017/5/12,20893.19 ,20916.10 ,20869.74 ,20896.61 ,0,-0.11%
2017/5/15,20923.63 ,21000.83 ,20923.63 ,20981.94 ,0,0.41%
2017/5/16,20984.48 ,21033.53 ,20932.88 ,20979.75 ,0,-0.01%
2017/5/17,20846.17 ,20846.17 ,20601.08 ,20606.93 ,0,-1.78%
2017/5/18,20579.65 ,20759.20 ,20553.45 ,20663.02 ,0,0.27%
2017/5/19,20698.28 ,20857.13 ,20687.94 ,20804.84 ,0,0.69%
2017/5/22,20867.77 ,20914.26 ,20860.16 ,20894.83 ,0,0.43%
2017/5/23,20908.67 ,20961.14 ,20896.22 ,20937.91 ,0,0.21%
2017/5/24,20949.21 ,21022.82 ,20933.58 ,21012.42 ,0,0.36%
2017/5/25,21062.96 ,21112.32 ,21051.41 ,21082.95 ,0,0.34%
2017/5/26,21070.15 ,21092.82 ,21050.49 ,21080.28 ,0,-0.01%
2017/5/30,21045.49 ,21063.62 ,21009.60 ,21029.47 ,0,-0.24%
2017/5/31,21048.46 ,21051.70 ,20942.57 ,21008.65 ,0,-0.10%
2017/6/1,21030.55 ,21144.18 ,20994.22 ,21144.18 ,0,0.65%
2017/6/2,21142.09 ,21225.04 ,21129.56 ,21206.29 ,0,0.29%
2017/6/5,21195.03 ,21224.41 ,21168.69 ,21184.04 ,0,-0.10%
2017/6/6,21145.48 ,21180.47 ,21118.46 ,21136.23 ,0,-0.23%
2017/6/7,21171.57 ,21189.84 ,21113.31 ,21173.69 ,0,0.18%
2017/6/8,21169.76 ,21265.69 ,21138.16 ,21182.53 ,0,0.04%
2017/6/9,21208.96 ,21305.35 ,21159.45 ,21271.97 ,0,0.42%
2017/6/12,21259.95 ,21277.08 ,21186.15 ,21235.67 ,0,-0.17%
2017/6/13,21256.83 ,21332.77 ,21256.83 ,21328.47 ,0,0.44%
2017/6/14,21342.71 ,21391.97 ,21294.09 ,21374.56 ,0,0.22%
2017/6/15,21291.69 ,21367.28 ,21261.87 ,21359.90 ,0,-0.07%
2017/6/16,21335.93 ,21384.42 ,21308.01 ,21384.28 ,0,0.11%
2017/6/19,21444.75 ,21528.99 ,21436.08 ,21528.99 ,0,0.68%
2017/6/20,21521.25 ,21535.03 ,21464.24 ,21467.14 ,0,-0.29%
2017/6/21,21466.39 ,21492.62 ,21390.00 ,21410.03 ,0,-0.27%
2017/6/22,21407.98 ,21456.47 ,21394.81 ,21397.29 ,0,-0.06%
2017/6/23,21380.92 ,21421.79 ,21333.89 ,21394.76 ,0,-0.01%
2017/6/26,21434.68 ,21506.21 ,21381.25 ,21409.55 ,0,0.07%
2017/6/27,21411.19 ,21440.60 ,21310.66 ,21310.66 ,0,-0.46%
2017/6/28,21372.36 ,21478.75 ,21372.36 ,21454.61 ,0,0.68%
2017/6/29,21487.38 ,21487.38 ,21197.08 ,21287.03 ,0,-0.78%
2017/6/30,21348.60 ,21426.12 ,21325.08 ,21349.63 ,0,0.29%
2017/7/3,21392.30 ,21562.75 ,21391.71 ,21479.27 ,0,0.61%
2017/7/5,21492.83 ,21505.36 ,21404.76 ,21478.17 ,0,-0.01%
2017/7/6,21423.93 ,21433.10 ,21305.38 ,21320.04 ,0,-0.74%
2017/7/7,21354.66 ,21425.82 ,21350.72 ,21414.34 ,0,0.44%
2017/7/10,21381.23 ,21446.39 ,21371.11 ,21408.52 ,0,-0.03%
2017/7/11,21410.17 ,21441.62 ,21279.30 ,21409.07 ,0,0.00%
2017/7/12,21467.93 ,21580.79 ,21467.93 ,21532.14 ,0,0.57%
2017/7/13,21537.19 ,21568.72 ,21512.36 ,21553.09 ,0,0.10%
2017/7/14,21532.77 ,21681.53 ,21521.72 ,21637.74 ,0,0.39%
2017/7/17,21633.97 ,21661.81 ,21617.66 ,21629.72 ,0,-0.04%
2017/7/18,21589.94 ,21589.94 ,21471.14 ,21574.73 ,0,-0.25%
2017/7/19,21569.25 ,21640.75 ,21565.84 ,21640.75 ,0,0.31%
2017/7/20,21641.54 ,21661.91 ,21576.96 ,21611.78 ,0,-0.13%
2017/7/21,21591.72 ,21592.61 ,21503.78 ,21580.07 ,0,-0.15%
2017/7/24,21577.78 ,21577.78 ,21496.13 ,21513.17 ,0,-0.31%
2017/7/25,21638.56 ,21670.62 ,21577.37 ,21613.43 ,0,0.47%
2017/7/26,21690.38 ,21742.70 ,21683.29 ,21711.01 ,0,0.45%
2017/7/27,21717.42 ,21798.47 ,21687.85 ,21796.55 ,0,0.39%
2017/7/28,21787.51 ,21841.18 ,21756.12 ,21830.31 ,0,0.15%
2017/7/31,21863.39 ,21929.80 ,21861.71 ,21891.12 ,0,0.28%
2017/8/1,21961.42 ,21990.96 ,21940.81 ,21963.92 ,0,0.33%
2017/8/2,22004.36 ,22036.10 ,21967.46 ,22016.24 ,0,0.24%
2017/8/3,22007.58 ,22044.85 ,21991.32 ,22026.10 ,0,0.04%
2017/8/4,22058.39 ,22092.81 ,22024.64 ,22092.81 ,0,0.30%
2017/8/7,22100.20 ,22121.15 ,22081.97 ,22118.42 ,0,0.12%
2017/8/8,22095.14 ,22179.11 ,22057.29 ,22085.34 ,0,-0.15%
2017/8/9,22022.34 ,22057.19 ,21996.69 ,22048.70 ,0,-0.17%
2017/8/10,21988.20 ,21988.20 ,21843.94 ,21844.01 ,0,-0.93%
2017/8/11,21883.32 ,21911.09 ,21842.74 ,21858.32 ,0,0.07%
2017/8/14,21945.64 ,22019.23 ,21945.64 ,21993.71 ,0,0.62%
2017/8/15,22029.91 ,22038.92 ,21971.48 ,21998.99 ,0,0.02%
2017/8/16,22031.93 ,22085.71 ,22002.47 ,22024.87 ,0,0.12%
2017/8/17,21984.74 ,21984.74 ,21750.32 ,21750.73 ,0,-1.24%
2017/8/18,21724.88 ,21793.35 ,21641.63 ,21674.51 ,0,-0.35%
2017/8/21,21671.36 ,21718.74 ,21600.34 ,21703.75 ,0,0.13%
2017/8/22,21739.78 ,21912.83 ,21738.13 ,21899.89 ,0,0.90%
2017/8/23,21850.27 ,21866.66 ,21808.39 ,21812.09 ,0,-0.40%
2017/8/24,21839.90 ,21870.11 ,21765.82 ,21783.40 ,0,-0.13%
2017/8/25,21819.08 ,21906.86 ,21812.81 ,21813.67 ,0,0.14%
2017/8/28,21832.50 ,21861.49 ,21767.94 ,21808.40 ,0,-0.02%
2017/8/29,21718.00 ,21879.22 ,21673.58 ,21865.37 ,0,0.26%
2017/8/30,21859.76 ,21914.26 ,21839.47 ,21892.43 ,0,0.12%
2017/8/31,21936.01 ,21985.76 ,21910.50 ,21948.10 ,0,0.25%
2017/9/1,21981.77 ,22038.97 ,21974.91 ,21987.56 ,0,0.18%
2017/9/5,21912.37 ,21921.09 ,21709.63 ,21753.31 ,0,-1.07%
2017/9/6,21815.76 ,21849.24 ,21794.07 ,21807.64 ,0,0.25%
2017/9/7,21820.38 ,21850.01 ,21745.71 ,21784.78 ,0,-0.10%
2017/9/8,21764.43 ,21846.63 ,21731.12 ,21797.79 ,0,0.06%
2017/9/11,21927.79 ,22067.10 ,21927.79 ,22057.37 ,0,1.19%
2017/9/12,22090.56 ,22134.57 ,22087.09 ,22118.86 ,0,0.28%
2017/9/13,22103.47 ,22158.18 ,22095.79 ,22158.18 ,0,0.18%
2017/9/14,22144.96 ,22216.44 ,22135.26 ,22203.48 ,0,0.20%
2017/9/15,22252.44 ,22275.02 ,22214.52 ,22268.34 ,0,0.29%
2017/9/18,22297.92 ,22355.62 ,22283.35 ,22331.35 ,0,0.28%
2017/9/19,22349.70 ,22386.01 ,22340.71 ,22370.80 ,0,0.18%
2017/9/20,22351.38 ,22413.26 ,22314.68 ,22412.59 ,0,0.19%
2017/9/21,22414.02 ,22419.51 ,22356.55 ,22359.23 ,0,-0.24%
2017/9/22,22334.07 ,22364.31 ,22299.58 ,22349.59 ,0,-0.04%
2017/9/25,22320.47 ,22359.88 ,22219.11 ,22296.09 ,0,-0.24%
2017/9/26,22322.03 ,22369.35 ,22279.52 ,22284.32 ,0,-0.05%
2017/9/27,22330.93 ,22371.10 ,22254.93 ,22340.71 ,0,0.25%
2017/9/28,22306.83 ,22394.74 ,22288.97 ,22381.20 ,0,0.18%
2017/9/29,22358.47 ,22405.63 ,22332.96 ,22405.09 ,0,0.11%
2017/10/2,22423.47 ,22559.38 ,22416.00 ,22557.60 ,0,0.68%
2017/10/3,22564.45 ,22646.32 ,22562.90 ,22641.67 ,0,0.37%
2017/10/4,22645.67 ,22685.94 ,22632.80 ,22661.64 ,0,0.09%
2017/10/5,22669.08 ,22777.04 ,22655.14 ,22775.39 ,0,0.50%
2017/10/6,22762.03 ,22773.67 ,22730.85 ,22773.67 ,0,-0.01%
2017/10/9,22779.73 ,22803.37 ,22739.38 ,22761.07 ,0,-0.06%
2017/10/10,22784.76 ,22850.51 ,22770.99 ,22830.68 ,0,0.31%
2017/10/11,22827.65 ,22872.89 ,22821.66 ,22872.89 ,0,0.18%
2017/10/12,22854.85 ,22884.82 ,22821.13 ,22841.01 ,0,-0.14%
2017/10/13,22876.43 ,22905.33 ,22855.93 ,22871.72 ,0,0.13%
2017/10/16,22892.92 ,22960.12 ,22887.12 ,22956.96 ,0,0.37%
2017/10/17,22952.41 ,23002.20 ,22948.23 ,22997.44 ,0,0.18%
2017/10/18,23087.13 ,23172.93 ,23086.75 ,23157.60 ,0,0.70%
2017/10/19,23107.47 ,23167.24 ,23052.67 ,23163.04 ,0,0.02%
2017/10/20,23205.18 ,23328.84 ,23201.78 ,23328.63 ,0,0.71%
2017/10/23,23348.95 ,23368.37 ,23273.96 ,23273.96 ,0,-0.23%
2017/10/24,23346.78 ,23485.25 ,23343.23 ,23441.76 ,0,0.72%
2017/10/25,23431.09 ,23451.51 ,23251.11 ,23329.46 ,0,-0.48%
2017/10/26,23380.89 ,23459.84 ,23380.89 ,23400.86 ,0,0.31%
2017/10/27,23419.16 ,23449.40 ,23353.16 ,23434.19 ,0,0.14%
2017/10/30,23405.75 ,23428.75 ,23327.87 ,23348.74 ,0,-0.36%
2017/10/31,23369.22 ,23406.35 ,23334.39 ,23377.24 ,0,0.12%
2017/11/1,23442.90 ,23517.71 ,23388.91 ,23435.01 ,0,0.25%
2017/11/2,23463.24 ,23531.38 ,23350.98 ,23516.26 ,0,0.35%
2017/11/3,23549.59 ,23557.06 ,23481.57 ,23539.19 ,0,0.10%
2017/11/6,23533.96 ,23574.86 ,23520.75 ,23548.42 ,0,0.04%
2017/11/7,23574.03 ,23602.12 ,23484.19 ,23557.23 ,0,0.04%
2017/11/8,23542.60 ,23575.00 ,23510.56 ,23563.36 ,0,0.03%
2017/11/9,23492.09 ,23516.74 ,23310.02 ,23461.94 ,0,-0.43%
2017/11/10,23432.71 ,23452.20 ,23392.96 ,23422.21 ,0,-0.17%
2017/11/13,23367.47 ,23461.68 ,23343.34 ,23439.70 ,0,0.07%
2017/11/14,23388.40 ,23414.08 ,23271.57 ,23409.47 ,0,-0.13%
2017/11/15,23334.59 ,23344.99 ,23242.75 ,23271.28 ,0,-0.59%
2017/11/16,23365.34 ,23492.19 ,23365.34 ,23458.36 ,0,0.80%
2017/11/17,23433.77 ,23433.77 ,23356.01 ,23358.24 ,0,-0.43%
2017/11/20,23370.71 ,23456.88 ,23360.58 ,23430.33 ,0,0.31%
2017/11/21,23500.15 ,23617.80 ,23500.15 ,23590.83 ,0,0.69%
2017/11/22,23597.24 ,23605.77 ,23507.61 ,23526.18 ,0,-0.27%
2017/11/24,23552.75 ,23599.18 ,23551.59 ,23557.99 ,0,0.14%
2017/11/27,23552.86 ,23638.92 ,23545.02 ,23580.78 ,0,0.10%
2017/11/28,23625.19 ,23849.61 ,23617.11 ,23836.71 ,0,1.09%
2017/11/29,23883.26 ,23959.76 ,23872.59 ,23940.68 ,0,0.44%
2017/11/30,24013.80 ,24327.82 ,24013.80 ,24272.35 ,0,1.39%
2017/12/1,24305.40 ,24322.06 ,23921.90 ,24231.59 ,0,-0.17%
2017/12/4,24424.11 ,24534.04 ,24288.19 ,24290.05 ,0,0.24%
2017/12/5,24335.01 ,24349.74 ,24155.28 ,24180.64 ,0,-0.45%
2017/12/6,24157.85 ,24229.19 ,24134.49 ,24140.91 ,0,-0.16%
2017/12/7,24116.60 ,24262.88 ,24101.24 ,24211.48 ,0,0.29%
2017/12/8,24263.26 ,24330.12 ,24225.50 ,24329.16 ,0,0.49%
2017/12/11,24338.11 ,24389.72 ,24314.74 ,24386.03 ,0,0.23%
2017/12/12,24452.96 ,24552.97 ,24443.83 ,24504.80 ,0,0.49%
2017/12/13,24525.19 ,24666.02 ,24518.30 ,24585.43 ,0,0.33%
2017/12/14,24631.01 ,24672.48 ,24508.66 ,24508.66 ,0,-0.31%
2017/12/15,24585.71 ,24688.62 ,24584.44 ,24651.74 ,0,0.58%
2017/12/18,24739.56 ,24876.07 ,24739.56 ,24792.20 ,0,0.57%
2017/12/19,24834.38 ,24850.11 ,24715.60 ,24754.75 ,0,-0.15%
2017/12/20,24838.09 ,24852.44 ,24697.11 ,24726.65 ,0,-0.11%
2017/12/21,24778.26 ,24850.91 ,24766.27 ,24782.29 ,0,0.23%
2017/12/22,24764.04 ,24784.15 ,24717.51 ,24754.06 ,0,-0.11%
2017/12/26,24715.84 ,24778.13 ,24708.42 ,24746.21 ,0,-0.03%
2017/12/27,24766.52 ,24789.52 ,24731.68 ,24774.30 ,0,0.11%
2017/12/28,24807.21 ,24839.23 ,24797.13 ,24837.51 ,0,0.26%
2017/12/29,24849.63 ,24871.66 ,24719.22 ,24719.22 ,0,-0.48%
2018/1/2,24809.35 ,24864.19 ,24741.70 ,24824.01 ,0,0.42%
2018/1/3,24850.45 ,24941.92 ,24825.55 ,24922.68 ,0,0.40%
2018/1/4,24964.86 ,25105.96 ,24963.27 ,25075.13 ,0,0.61%
2018/1/5,25114.92 ,25299.79 ,25112.01 ,25295.87 ,0,0.88%
2018/1/8,25308.40 ,25311.99 ,25235.41 ,25283.00 ,0,-0.05%
2018/1/9,25312.05 ,25439.78 ,25308.41 ,25385.80 ,0,0.41%
2018/1/10,25348.13 ,25404.92 ,25256.99 ,25369.13 ,0,-0.07%
2018/1/11,25398.60 ,25575.42 ,25396.19 ,25574.73 ,0,0.81%
2018/1/12,25638.39 ,25810.43 ,25633.08 ,25803.19 ,0,0.89%
